User ID,Timestamp,Channel,Campaign,Conversion
61462,10-02-2025 02:03,Direct Traffic,-,No
37002,10-02-2025 13:41,Referral,Winter Sale,No
44859,10-02-2025 10:08,Search Ads,-,No
88859,10-02-2025 18:19,Search Ads,New Product Launch,Yes
55333,11-02-2025 20:15,Display Ads,Winter Sale,No
30989,10-02-2025 02:20,Search Ads,New Product Launch,Yes
49661,10-02-2025 04:14,Email,Discount Offer,Yes
77286,10-02-2025 03:27,Referral,Retargeting,Yes
52335,10-02-2025 15:28,Search Ads,New Product Launch,No
31901,11-02-2025 23:21,Social Media,Retargeting,Yes
46442,11-02-2025 14:46,Referral,-,No
88515,11-02-2025 06:09,Display Ads,-,Yes
83993,10-02-2025 05:43,Search Ads,Brand Awareness,No
34395,11-02-2025 01:50,Social Media,New Product Launch,No
54334,11-02-2025 13:35,Search Ads,-,No
68571,10-02-2025 04:34,Display Ads,New Product Launch,No
71827,11-02-2025 00:19,Social Media,Winter Sale,No
16348,11-02-2025 17:43,Direct Traffic,-,Yes
32402,10-02-2025 16:49,Direct Traffic,-,Yes
45812,11-02-2025 12:25,Search Ads,-,Yes
40011,10-02-2025 10:19,Social Media,New Product Launch,No
83923,11-02-2025 11:29,Referral,Winter Sale,Yes
13004,11-02-2025 05:50,Referral,Winter Sale,Yes
60156,10-02-2025 00:23,Display Ads,Winter Sale,No
19400,10-02-2025 17:32,Direct Traffic,-,Yes
82505,11-02-2025 09:00,Email,Retargeting,No
76240,10-02-2025 05:12,Social Media,Winter Sale,Yes
37622,11-02-2025 11:40,Referral,New Product Launch,Yes
59110,10-02-2025 08:01,Email,New Product Launch,No
21537,11-02-2025 05:36,Direct Traffic,-,No
72842,10-02-2025 20:11,Search Ads,Brand Awareness,Yes
58938,11-02-2025 07:45,Referral,New Product Launch,Yes
33578,10-02-2025 07:53,Display Ads,Retargeting,No
30675,10-02-2025 18:26,Display Ads,Brand Awareness,Yes
25104,11-02-2025 23:57,Direct Traffic,-,No
39400,11-02-2025 04:26,Direct Traffic,-,No
81406,10-02-2025 06:46,Email,Winter Sale,Yes
67253,10-02-2025 08:21,Social Media,Retargeting,No
24251,11-02-2025 15:52,Email,New Product Launch,No
14668,10-02-2025 11:16,Search Ads,Discount Offer,Yes
37610,10-02-2025 06:52,Social Media,Brand Awareness,No
84773,11-02-2025 02:44,Display Ads,Retargeting,No
75656,11-02-2025 01:15,Social Media,Winter Sale,No
46827,11-02-2025 08:24,Direct Traffic,-,No
92201,10-02-2025 02:43,Search Ads,Winter Sale,No
85309,11-02-2025 20:30,Email,Winter Sale,Yes
50839,10-02-2025 18:18,Email,Winter Sale,No
24212,10-02-2025 09:43,Referral,Retargeting,Yes
91357,10-02-2025 07:05,Direct Traffic,-,No
76358,10-02-2025 01:44,Display Ads,Retargeting,Yes
26670,11-02-2025 07:13,Social Media,Discount Offer,Yes
89214,11-02-2025 20:47,Referral,New Product Launch,No
45652,10-02-2025 12:15,Referral,Retargeting,No
16713,10-02-2025 06:38,Social Media,Discount Offer,No
30155,11-02-2025 12:21,Search Ads,Discount Offer,Yes
85470,10-02-2025 19:52,Social Media,Winter Sale,Yes
41115,10-02-2025 21:14,Social Media,-,Yes
88027,11-02-2025 11:26,Direct Traffic,-,Yes
42457,11-02-2025 18:25,Search Ads,Discount Offer,No
74913,10-02-2025 04:06,Display Ads,Discount Offer,No
19388,10-02-2025 15:55,Search Ads,Brand Awareness,Yes
80097,10-02-2025 14:18,Social Media,Discount Offer,Yes
64528,11-02-2025 13:41,Social Media,New Product Launch,Yes
35789,10-02-2025 00:44,Display Ads,Winter Sale,No
52520,11-02-2025 15:50,Display Ads,Brand Awareness,No
77873,11-02-2025 21:29,Display Ads,Brand Awareness,No
85375,10-02-2025 05:24,Display Ads,Brand Awareness,Yes
97446,11-02-2025 03:09,Display Ads,New Product Launch,No
74300,10-02-2025 09:52,Social Media,Winter Sale,Yes
63243,11-02-2025 21:11,Referral,Brand Awareness,Yes
30026,11-02-2025 20:33,Referral,New Product Launch,No
75470,11-02-2025 05:35,Search Ads,Winter Sale,No
58510,11-02-2025 15:05,Search Ads,Retargeting,No
75700,11-02-2025 07:54,Direct Traffic,-,No
21255,11-02-2025 17:09,Display Ads,Discount Offer,Yes
33601,10-02-2025 08:21,Email,-,No
89793,11-02-2025 15:55,Search Ads,Retargeting,Yes
61426,11-02-2025 11:32,Direct Traffic,-,Yes
72040,11-02-2025 07:19,Social Media,Brand Awareness,No
53859,11-02-2025 03:27,Search Ads,Retargeting,Yes
50501,11-02-2025 13:50,Display Ads,-,Yes
41573,10-02-2025 07:14,Direct Traffic,-,Yes
56480,11-02-2025 00:16,Direct Traffic,-,No
74381,10-02-2025 03:27,Direct Traffic,-,Yes
44535,10-02-2025 15:35,Referral,Winter Sale,No
30299,10-02-2025 02:47,Email,Discount Offer,No
26511,10-02-2025 00:51,Email,Retargeting,Yes
24251,11-02-2025 18:43,Referral,Retargeting,Yes
48700,11-02-2025 00:17,Search Ads,Discount Offer,No
69351,10-02-2025 04:43,Direct Traffic,-,Yes
71979,11-02-2025 12:42,Search Ads,Brand Awareness,No
39321,11-02-2025 14:58,Email,Brand Awareness,No
66139,11-02-2025 14:51,Search Ads,New Product Launch,No
17702,10-02-2025 07:48,Display Ads,Discount Offer,Yes
49847,11-02-2025 18:20,Referral,Discount Offer,No
22743,10-02-2025 14:06,Search Ads,Brand Awareness,No
20594,11-02-2025 20:56,Social Media,-,Yes
56652,11-02-2025 02:50,Referral,-,No
76541,11-02-2025 07:49,Email,Discount Offer,No
67074,10-02-2025 20:20,Direct Traffic,-,No
25790,10-02-2025 13:46,Display Ads,Discount Offer,Yes
64747,11-02-2025 04:22,Referral,Winter Sale,Yes
36135,11-02-2025 07:58,Referral,Brand Awareness,Yes
34649,11-02-2025 13:21,Display Ads,Discount Offer,No
22755,10-02-2025 21:30,Display Ads,Discount Offer,Yes
22863,11-02-2025 06:15,Social Media,-,Yes
21401,11-02-2025 23:19,Email,Winter Sale,No
25810,10-02-2025 05:50,Direct Traffic,-,Yes
25524,10-02-2025 17:30,Email,Brand Awareness,No
30280,10-02-2025 03:30,Direct Traffic,-,No
50311,11-02-2025 00:23,Social Media,Discount Offer,No
99065,10-02-2025 15:46,Referral,-,No
38822,11-02-2025 13:30,Referral,New Product Launch,No
79091,10-02-2025 21:12,Social Media,New Product Launch,No
12248,11-02-2025 09:17,Referral,New Product Launch,No
14386,10-02-2025 00:48,Referral,Discount Offer,Yes
46988,11-02-2025 06:24,Direct Traffic,-,Yes
48237,11-02-2025 21:19,Referral,-,Yes
41454,11-02-2025 01:55,Social Media,New Product Launch,No
54766,10-02-2025 06:01,Social Media,Retargeting,Yes
27666,11-02-2025 02:32,Search Ads,-,No
89367,11-02-2025 13:34,Referral,New Product Launch,Yes
32299,10-02-2025 03:30,Display Ads,Retargeting,No
28985,11-02-2025 06:56,Email,-,Yes
95590,11-02-2025 09:42,Referral,New Product Launch,Yes
54395,10-02-2025 05:51,Display Ads,New Product Launch,Yes
76452,11-02-2025 15:26,Search Ads,Discount Offer,No
55513,10-02-2025 10:38,Direct Traffic,-,No
29031,11-02-2025 21:17,Email,-,No
80474,11-02-2025 05:13,Search Ads,Winter Sale,Yes
47781,10-02-2025 20:42,Email,Brand Awareness,Yes
77831,10-02-2025 14:33,Direct Traffic,-,Yes
56987,11-02-2025 10:05,Display Ads,Brand Awareness,No
88112,10-02-2025 04:23,Referral,New Product Launch,No
86091,10-02-2025 23:27,Social Media,New Product Launch,Yes
35756,11-02-2025 16:08,Display Ads,Brand Awareness,No
31273,10-02-2025 22:44,Referral,Retargeting,Yes
51319,11-02-2025 05:50,Direct Traffic,-,No
88187,10-02-2025 16:52,Display Ads,-,No
11801,11-02-2025 07:54,Social Media,Winter Sale,Yes
33499,11-02-2025 13:52,Email,Winter Sale,Yes
39702,11-02-2025 04:00,Search Ads,Retargeting,No
40368,10-02-2025 08:40,Email,Brand Awareness,No
59461,11-02-2025 03:19,Email,Retargeting,No
63781,10-02-2025 06:20,Social Media,Retargeting,Yes
94816,11-02-2025 19:04,Social Media,Brand Awareness,Yes
25874,11-02-2025 09:15,Display Ads,Winter Sale,No
59425,10-02-2025 22:53,Display Ads,Winter Sale,Yes
35324,11-02-2025 01:48,Display Ads,-,Yes
37332,11-02-2025 17:59,Display Ads,New Product Launch,No
66986,11-02-2025 23:55,Referral,-,Yes
41641,10-02-2025 11:36,Search Ads,Winter Sale,No
16621,11-02-2025 19:38,Search Ads,-,Yes
73999,10-02-2025 04:28,Social Media,-,Yes
47795,10-02-2025 02:04,Search Ads,Winter Sale,No
22743,10-02-2025 13:29,Email,Retargeting,Yes
40968,10-02-2025 04:22,Display Ads,New Product Launch,No
46911,11-02-2025 14:54,Display Ads,-,No
91390,11-02-2025 18:06,Email,Winter Sale,Yes
95511,10-02-2025 23:13,Display Ads,-,Yes
12350,11-02-2025 12:54,Display Ads,Brand Awareness,No
59109,10-02-2025 13:18,Direct Traffic,-,Yes
40164,11-02-2025 18:38,Referral,Retargeting,Yes
95745,10-02-2025 00:53,Social Media,Discount Offer,Yes
11661,11-02-2025 09:33,Search Ads,New Product Launch,No
77908,11-02-2025 21:31,Social Media,Discount Offer,Yes
14036,10-02-2025 14:03,Referral,-,Yes
40517,10-02-2025 20:12,Email,New Product Launch,No
94229,10-02-2025 15:03,Referral,New Product Launch,No
48649,11-02-2025 05:53,Search Ads,New Product Launch,No
50905,10-02-2025 09:31,Display Ads,Retargeting,No
39770,10-02-2025 00:57,Email,Retargeting,No
17981,10-02-2025 19:07,Search Ads,Brand Awareness,Yes
44778,11-02-2025 19:34,Referral,Winter Sale,Yes
18280,11-02-2025 18:37,Referral,Winter Sale,Yes
71094,10-02-2025 21:37,Direct Traffic,-,No
91679,10-02-2025 18:22,Email,Winter Sale,Yes
68838,11-02-2025 20:29,Email,Brand Awareness,No
47152,10-02-2025 13:49,Social Media,New Product Launch,No
81168,11-02-2025 03:24,Social Media,Winter Sale,Yes
88425,10-02-2025 04:10,Search Ads,-,No
13687,10-02-2025 06:25,Social Media,New Product Launch,Yes
76584,10-02-2025 09:12,Direct Traffic,-,No
63192,11-02-2025 21:52,Social Media,Brand Awareness,Yes
20098,11-02-2025 08:44,Search Ads,Retargeting,No
27556,10-02-2025 16:37,Email,Discount Offer,Yes
91886,10-02-2025 16:33,Display Ads,Retargeting,No
82764,10-02-2025 00:37,Referral,Retargeting,No
78168,11-02-2025 06:19,Referral,Discount Offer,Yes
82166,11-02-2025 02:32,Email,Discount Offer,Yes
80967,10-02-2025 19:36,Social Media,-,Yes
76541,11-02-2025 20:37,Display Ads,Retargeting,No
37621,10-02-2025 04:56,Social Media,Brand Awareness,No
88984,10-02-2025 00:51,Social Media,-,No
16004,11-02-2025 09:17,Email,Discount Offer,Yes
29505,10-02-2025 20:12,Display Ads,Winter Sale,Yes
86014,10-02-2025 03:36,Social Media,Discount Offer,Yes
23863,11-02-2025 06:47,Social Media,Retargeting,No
64037,11-02-2025 14:40,Social Media,-,No
62101,11-02-2025 11:30,Referral,Winter Sale,Yes
15152,10-02-2025 16:18,Display Ads,Brand Awareness,Yes
19400,10-02-2025 19:08,Referral,Retargeting,Yes
97127,11-02-2025 02:46,Search Ads,Retargeting,No
18587,11-02-2025 18:14,Display Ads,Brand Awareness,No
28587,10-02-2025 04:48,Display Ads,Brand Awareness,Yes
86216,10-02-2025 13:59,Direct Traffic,-,Yes
44833,11-02-2025 17:44,Email,Winter Sale,Yes
25633,11-02-2025 21:21,Referral,New Product Launch,No
87153,11-02-2025 08:34,Email,Retargeting,Yes
90897,11-02-2025 06:46,Search Ads,Retargeting,No
55894,11-02-2025 19:14,Display Ads,Retargeting,Yes
51068,11-02-2025 07:14,Display Ads,Brand Awareness,No
37055,11-02-2025 15:42,Search Ads,Winter Sale,No
80549,10-02-2025 18:28,Email,Discount Offer,No
72379,11-02-2025 04:48,Email,Brand Awareness,No
13528,10-02-2025 19:26,Social Media,Discount Offer,Yes
80202,11-02-2025 18:00,Referral,Winter Sale,No
61285,10-02-2025 15:28,Direct Traffic,-,No
80623,11-02-2025 07:29,Display Ads,-,No
59787,10-02-2025 15:49,Social Media,New Product Launch,No
64713,10-02-2025 22:02,Email,Discount Offer,Yes
81908,11-02-2025 07:54,Direct Traffic,-,No
43759,10-02-2025 20:16,Email,-,No
95772,10-02-2025 19:23,Social Media,Retargeting,No
32344,11-02-2025 20:17,Display Ads,Winter Sale,Yes
26918,11-02-2025 09:57,Email,-,No
28194,10-02-2025 13:54,Referral,Winter Sale,No
36005,10-02-2025 23:45,Social Media,New Product Launch,Yes
75302,10-02-2025 23:36,Email,New Product Launch,No
34498,10-02-2025 02:58,Search Ads,Retargeting,No
75804,11-02-2025 23:22,Referral,New Product Launch,Yes
61331,10-02-2025 18:47,Search Ads,New Product Launch,Yes
65514,10-02-2025 05:21,Display Ads,Discount Offer,No
69137,11-02-2025 20:18,Social Media,Discount Offer,Yes
34693,11-02-2025 06:53,Direct Traffic,-,No
97201,11-02-2025 01:41,Social Media,-,Yes
36097,10-02-2025 15:43,Social Media,Winter Sale,Yes
26664,11-02-2025 22:40,Referral,Brand Awareness,Yes
29837,10-02-2025 20:18,Direct Traffic,-,Yes
42325,11-02-2025 11:19,Social Media,Discount Offer,Yes
57141,11-02-2025 14:16,Display Ads,Brand Awareness,No
69781,10-02-2025 15:06,Social Media,Discount Offer,No
41874,10-02-2025 06:07,Direct Traffic,-,No
26189,10-02-2025 06:58,Email,Brand Awareness,Yes
22475,11-02-2025 20:10,Referral,Winter Sale,No
59611,10-02-2025 04:23,Direct Traffic,-,Yes
83489,11-02-2025 06:21,Search Ads,Discount Offer,No
95303,10-02-2025 09:12,Display Ads,Retargeting,No
95511,10-02-2025 08:11,Search Ads,Winter Sale,Yes
45681,11-02-2025 10:02,Direct Traffic,-,Yes
56855,11-02-2025 21:23,Display Ads,New Product Launch,Yes
45340,10-02-2025 15:24,Email,Retargeting,Yes
67765,10-02-2025 04:48,Social Media,Retargeting,No
36215,11-02-2025 13:10,Search Ads,Retargeting,Yes
69737,10-02-2025 14:30,Referral,New Product Launch,Yes
62615,11-02-2025 22:12,Referral,-,No
62107,10-02-2025 01:55,Direct Traffic,-,Yes
63709,11-02-2025 13:56,Direct Traffic,-,Yes
56125,10-02-2025 03:27,Direct Traffic,-,No
45315,11-02-2025 01:23,Email,Winter Sale,Yes
43460,11-02-2025 04:43,Email,Brand Awareness,No
39588,11-02-2025 08:46,Display Ads,Discount Offer,No
23031,11-02-2025 16:54,Display Ads,Discount Offer,Yes
73654,10-02-2025 09:34,Direct Traffic,-,No
11661,10-02-2025 02:17,Search Ads,Retargeting,Yes
96740,11-02-2025 12:22,Email,Discount Offer,Yes
34300,10-02-2025 09:29,Email,Retargeting,Yes
78420,11-02-2025 21:34,Search Ads,Brand Awareness,No
89095,11-02-2025 03:01,Display Ads,-,Yes
15259,10-02-2025 03:28,Referral,-,Yes
32839,10-02-2025 10:48,Direct Traffic,-,Yes
45564,10-02-2025 18:27,Display Ads,Winter Sale,Yes
44882,10-02-2025 19:33,Email,Retargeting,No
98219,11-02-2025 19:34,Email,Brand Awareness,Yes
80202,10-02-2025 04:46,Direct Traffic,-,Yes
16893,10-02-2025 23:03,Search Ads,Retargeting,No
51437,11-02-2025 23:42,Email,Retargeting,No
98310,10-02-2025 14:54,Social Media,-,No
42580,11-02-2025 15:55,Referral,Brand Awareness,Yes
25524,10-02-2025 06:04,Social Media,Discount Offer,Yes
27506,11-02-2025 09:58,Direct Traffic,-,Yes
29877,11-02-2025 12:32,Display Ads,New Product Launch,Yes
31133,10-02-2025 14:02,Search Ads,Discount Offer,No
69090,10-02-2025 15:35,Direct Traffic,-,Yes
68998,10-02-2025 21:21,Display Ads,-,No
18280,11-02-2025 01:48,Display Ads,New Product Launch,Yes
39795,11-02-2025 04:45,Referral,New Product Launch,No
46342,11-02-2025 11:44,Display Ads,Discount Offer,Yes
31126,11-02-2025 10:32,Email,Discount Offer,Yes
37659,11-02-2025 20:41,Display Ads,Discount Offer,Yes
22861,11-02-2025 04:40,Display Ads,Discount Offer,Yes
79796,11-02-2025 15:38,Email,-,Yes
89362,10-02-2025 02:33,Direct Traffic,-,Yes
88316,11-02-2025 14:38,Social Media,Discount Offer,Yes
75405,10-02-2025 09:11,Display Ads,-,Yes
22931,11-02-2025 13:47,Email,-,Yes
56219,10-02-2025 03:39,Search Ads,-,Yes
90701,11-02-2025 21:33,Search Ads,Discount Offer,Yes
50295,11-02-2025 03:24,Direct Traffic,-,No
37386,10-02-2025 15:51,Email,New Product Launch,Yes
15239,11-02-2025 01:20,Social Media,Winter Sale,No
76732,10-02-2025 09:29,Search Ads,Discount Offer,Yes
28268,11-02-2025 14:09,Referral,Discount Offer,Yes
34935,11-02-2025 22:08,Email,Winter Sale,No
90047,11-02-2025 06:33,Email,Brand Awareness,No
69202,10-02-2025 21:13,Social Media,New Product Launch,Yes
53859,11-02-2025 20:09,Search Ads,Brand Awareness,Yes
88859,10-02-2025 13:03,Social Media,Winter Sale,Yes
29834,10-02-2025 14:56,Social Media,Brand Awareness,Yes
81689,10-02-2025 00:11,Display Ads,New Product Launch,No
59319,11-02-2025 12:48,Email,Discount Offer,Yes
25294,10-02-2025 22:35,Display Ads,Winter Sale,No
45315,11-02-2025 21:54,Referral,-,Yes
64712,11-02-2025 18:53,Social Media,New Product Launch,Yes
16270,11-02-2025 18:59,Email,Brand Awareness,No
65497,11-02-2025 01:32,Referral,New Product Launch,No
86886,10-02-2025 13:25,Referral,Winter Sale,Yes
84915,10-02-2025 01:17,Email,-,No
23463,11-02-2025 12:12,Referral,Retargeting,Yes
68071,10-02-2025 10:42,Email,-,Yes
40530,11-02-2025 07:47,Search Ads,Brand Awareness,Yes
43052,10-02-2025 14:33,Email,Winter Sale,No
71570,10-02-2025 15:20,Referral,-,No
25547,11-02-2025 05:28,Direct Traffic,-,No
32052,11-02-2025 05:15,Social Media,Retargeting,Yes
85197,11-02-2025 20:29,Email,Brand Awareness,Yes
36393,11-02-2025 17:44,Email,-,Yes
43373,10-02-2025 15:51,Referral,Winter Sale,Yes
47452,10-02-2025 13:22,Email,Winter Sale,No
45368,11-02-2025 19:15,Social Media,Winter Sale,No
37162,11-02-2025 12:46,Referral,Winter Sale,Yes
35456,10-02-2025 05:06,Email,-,Yes
33578,11-02-2025 00:19,Email,Winter Sale,No
76871,10-02-2025 13:08,Direct Traffic,-,No
35006,11-02-2025 10:06,Referral,Retargeting,Yes
94024,10-02-2025 10:55,Referral,Winter Sale,Yes
44272,11-02-2025 14:05,Display Ads,Winter Sale,Yes
29505,10-02-2025 16:09,Social Media,-,No
85022,10-02-2025 23:15,Social Media,Winter Sale,Yes
61537,10-02-2025 19:05,Display Ads,New Product Launch,Yes
50366,11-02-2025 17:51,Referral,Winter Sale,Yes
35942,10-02-2025 18:59,Social Media,-,Yes
27541,10-02-2025 03:59,Email,-,Yes
48753,10-02-2025 15:52,Email,Retargeting,Yes
79835,10-02-2025 08:08,Display Ads,New Product Launch,Yes
32709,11-02-2025 03:08,Display Ads,Brand Awareness,Yes
35296,10-02-2025 03:42,Referral,Brand Awareness,Yes
73183,10-02-2025 02:31,Display Ads,New Product Launch,No
17012,11-02-2025 13:34,Referral,New Product Launch,Yes
86021,11-02-2025 20:14,Social Media,Retargeting,Yes
31275,11-02-2025 07:41,Social Media,Retargeting,No
73373,11-02-2025 19:19,Email,Brand Awareness,Yes
20111,10-02-2025 19:22,Direct Traffic,-,No
25170,11-02-2025 14:03,Search Ads,New Product Launch,Yes
45297,11-02-2025 00:41,Social Media,Retargeting,No
90879,11-02-2025 06:58,Display Ads,Brand Awareness,No
92974,11-02-2025 23:27,Social Media,Retargeting,No
74192,11-02-2025 00:00,Search Ads,Winter Sale,No
37078,11-02-2025 04:47,Email,Brand Awareness,Yes
86974,11-02-2025 15:28,Social Media,Discount Offer,No
88191,10-02-2025 15:16,Display Ads,Discount Offer,Yes
59102,11-02-2025 04:28,Referral,New Product Launch,No
83281,10-02-2025 09:42,Display Ads,Retargeting,No
83354,11-02-2025 20:18,Social Media,New Product Launch,Yes
56094,11-02-2025 00:41,Direct Traffic,-,Yes
59188,10-02-2025 23:32,Referral,-,Yes
91051,11-02-2025 12:02,Social Media,Winter Sale,Yes
64867,11-02-2025 18:45,Social Media,-,No
50952,10-02-2025 12:17,Direct Traffic,-,No
76743,11-02-2025 18:59,Direct Traffic,-,No
13186,11-02-2025 02:18,Display Ads,Brand Awareness,Yes
45415,10-02-2025 14:28,Display Ads,New Product Launch,No
75137,10-02-2025 12:00,Search Ads,-,Yes
28481,11-02-2025 18:20,Social Media,Retargeting,Yes
10341,11-02-2025 21:07,Email,Winter Sale,Yes
47735,10-02-2025 22:48,Email,Brand Awareness,Yes
88425,10-02-2025 07:11,Referral,New Product Launch,Yes
34498,11-02-2025 07:14,Direct Traffic,-,Yes
81847,10-02-2025 11:50,Social Media,Brand Awareness,Yes
25284,10-02-2025 16:41,Referral,-,Yes
69202,11-02-2025 13:16,Display Ads,New Product Launch,Yes
31158,10-02-2025 13:28,Referral,Brand Awareness,No
35247,10-02-2025 17:03,Search Ads,Brand Awareness,No
64142,10-02-2025 09:00,Direct Traffic,-,Yes
11784,10-02-2025 20:17,Display Ads,New Product Launch,Yes
71478,10-02-2025 05:29,Social Media,-,Yes
32299,10-02-2025 00:51,Direct Traffic,-,No
83147,11-02-2025 18:56,Email,Winter Sale,Yes
87803,11-02-2025 04:50,Email,Brand Awareness,Yes
19967,11-02-2025 23:55,Direct Traffic,-,No
46862,10-02-2025 01:14,Email,Winter Sale,Yes
56297,11-02-2025 23:45,Social Media,New Product Launch,No
43460,10-02-2025 17:49,Email,Winter Sale,No
93271,11-02-2025 21:29,Display Ads,Discount Offer,No
28385,10-02-2025 21:54,Referral,Winter Sale,Yes
94070,11-02-2025 09:10,Direct Traffic,-,No
99597,11-02-2025 23:57,Direct Traffic,-,Yes
26430,10-02-2025 19:56,Email,Brand Awareness,No
89367,11-02-2025 07:56,Referral,-,No
81943,11-02-2025 19:39,Search Ads,-,No
30955,10-02-2025 02:04,Direct Traffic,-,No
79091,11-02-2025 09:27,Referral,-,No
21038,11-02-2025 21:40,Direct Traffic,-,Yes
48237,10-02-2025 00:08,Search Ads,Brand Awareness,No
86886,11-02-2025 05:30,Display Ads,New Product Launch,Yes
26189,10-02-2025 01:14,Search Ads,Discount Offer,No
21537,10-02-2025 18:17,Display Ads,Discount Offer,Yes
40880,11-02-2025 07:07,Search Ads,Discount Offer,Yes
89239,11-02-2025 11:13,Direct Traffic,-,No
75208,10-02-2025 02:22,Email,New Product Launch,Yes
42970,11-02-2025 19:35,Display Ads,New Product Launch,No
97446,11-02-2025 19:44,Referral,Discount Offer,Yes
86085,10-02-2025 08:32,Search Ads,Winter Sale,Yes
94229,11-02-2025 10:23,Direct Traffic,-,No
61655,10-02-2025 20:10,Email,Retargeting,Yes
17761,11-02-2025 00:03,Referral,-,Yes
21690,10-02-2025 21:28,Referral,Discount Offer,No
42610,10-02-2025 09:35,Referral,Discount Offer,Yes
27778,11-02-2025 22:40,Social Media,Retargeting,No
68180,11-02-2025 23:27,Search Ads,-,Yes
22992,11-02-2025 02:03,Social Media,-,Yes
88885,11-02-2025 02:53,Email,Discount Offer,Yes
92642,11-02-2025 19:34,Email,Retargeting,Yes
58748,11-02-2025 13:48,Email,Winter Sale,Yes
26384,11-02-2025 08:34,Email,New Product Launch,No
56501,10-02-2025 04:17,Email,Retargeting,Yes
57455,11-02-2025 21:17,Referral,Brand Awareness,Yes
82038,10-02-2025 10:52,Search Ads,Winter Sale,No
88728,10-02-2025 19:16,Display Ads,New Product Launch,Yes
94841,11-02-2025 19:23,Referral,Discount Offer,Yes
91879,10-02-2025 09:41,Referral,Brand Awareness,Yes
83626,10-02-2025 21:16,Referral,New Product Launch,Yes
66863,10-02-2025 14:42,Display Ads,Brand Awareness,Yes
29109,10-02-2025 13:05,Display Ads,Brand Awareness,No
25195,11-02-2025 20:32,Direct Traffic,-,No
60888,10-02-2025 11:38,Social Media,New Product Launch,No
86180,11-02-2025 10:46,Search Ads,Discount Offer,Yes
83919,11-02-2025 09:59,Email,New Product Launch,No
23863,10-02-2025 08:34,Email,Retargeting,No
69847,10-02-2025 13:08,Social Media,Retargeting,No
71036,10-02-2025 03:54,Search Ads,Discount Offer,No
83306,11-02-2025 09:26,Search Ads,Winter Sale,Yes
34263,10-02-2025 15:59,Email,Discount Offer,No
30588,10-02-2025 23:29,Display Ads,Brand Awareness,No
19759,11-02-2025 20:27,Display Ads,Brand Awareness,Yes
98237,11-02-2025 19:11,Email,New Product Launch,No
96473,11-02-2025 10:58,Email,Brand Awareness,Yes
53232,11-02-2025 09:47,Social Media,-,No
90435,10-02-2025 17:35,Referral,-,Yes
36355,10-02-2025 00:19,Direct Traffic,-,Yes
94229,10-02-2025 16:06,Display Ads,-,Yes
26727,10-02-2025 01:59,Direct Traffic,-,No
84492,10-02-2025 15:08,Referral,New Product Launch,No
15535,11-02-2025 12:05,Display Ads,New Product Launch,No
22358,10-02-2025 00:28,Referral,Winter Sale,No
57166,11-02-2025 11:23,Referral,Discount Offer,Yes
97756,10-02-2025 03:27,Referral,Winter Sale,No
77231,11-02-2025 14:17,Display Ads,New Product Launch,Yes
13230,10-02-2025 03:15,Display Ads,Retargeting,Yes
14916,11-02-2025 15:34,Search Ads,New Product Launch,Yes
11894,10-02-2025 15:47,Referral,Brand Awareness,No
51223,10-02-2025 10:11,Referral,New Product Launch,No
10028,10-02-2025 01:44,Search Ads,Discount Offer,Yes
67525,11-02-2025 10:36,Direct Traffic,-,Yes
29368,11-02-2025 12:52,Search Ads,Winter Sale,Yes
66863,11-02-2025 18:12,Referral,New Product Launch,Yes
35337,11-02-2025 15:03,Email,Retargeting,No
90253,10-02-2025 11:47,Email,-,Yes
81851,11-02-2025 23:38,Display Ads,Retargeting,No
69942,10-02-2025 01:06,Display Ads,Winter Sale,Yes
39400,10-02-2025 22:19,Email,Brand Awareness,No
95402,10-02-2025 03:46,Direct Traffic,-,No
80731,11-02-2025 05:46,Email,Retargeting,Yes
80944,10-02-2025 13:35,Referral,Discount Offer,Yes
78282,11-02-2025 13:13,Social Media,-,No
39795,10-02-2025 15:17,Search Ads,Discount Offer,Yes
69194,11-02-2025 20:56,Email,-,No
18448,11-02-2025 19:07,Referral,New Product Launch,Yes
20513,10-02-2025 02:39,Search Ads,-,No
16083,10-02-2025 06:36,Email,-,Yes
91394,10-02-2025 07:05,Direct Traffic,-,No
60881,10-02-2025 18:27,Social Media,Winter Sale,Yes
52408,10-02-2025 08:18,Direct Traffic,-,Yes
16008,11-02-2025 08:34,Referral,-,Yes
65726,11-02-2025 04:12,Direct Traffic,-,No
61947,10-02-2025 00:19,Email,New Product Launch,Yes
80298,10-02-2025 02:15,Referral,Retargeting,No
53088,11-02-2025 07:56,Referral,Winter Sale,No
22741,10-02-2025 09:24,Email,-,No
94024,10-02-2025 08:16,Referral,Brand Awareness,Yes
29206,11-02-2025 06:15,Search Ads,New Product Launch,Yes
44272,10-02-2025 02:13,Referral,New Product Launch,Yes
29206,10-02-2025 23:22,Direct Traffic,-,No
66646,11-02-2025 17:46,Direct Traffic,-,Yes
47595,10-02-2025 17:00,Display Ads,-,Yes
62446,10-02-2025 15:38,Email,-,Yes
41454,11-02-2025 18:48,Search Ads,-,Yes
86327,10-02-2025 13:06,Search Ads,Retargeting,Yes
57455,11-02-2025 04:50,Social Media,New Product Launch,No
91442,11-02-2025 05:06,Display Ads,Winter Sale,No
12756,11-02-2025 06:28,Direct Traffic,-,No
29719,11-02-2025 23:54,Social Media,Discount Offer,No
