User ID,Timestamp,Channel,Campaign,Conversion,Campaign_Cost_USD,Budget_USD,Revenue_USD,Profit_USD,ROI_%,ROAS,CPA_USD,Performance_Rating,Touchpoint_Order
83319,2025-11-02 09:49:59,Direct Traffic,No Campaign,1,1.95,2.43,149.7,147.75,600.0,7.0,1.95,Excellent,3
83320,2025-11-02 17:13:27,Email,Winter Sale,1,1.16,1.43,123.04,121.88,600.0,7.0,1.16,Excellent,1
83320,2025-11-02 22:00:48,Direct Traffic,No Campaign,0,2.46,3.18,0.0,-2.46,-100.0,0.0,0.0,Poor,2
83354,2025-10-02 03:13:37,Search Ads,New Product Launch,1,1.17,1.36,144.0,142.83,600.0,7.0,1.17,Excellent,1
83354,2025-10-02 19:19:42,Search Ads,New Product Launch,1,1.99,2.39,109.48,107.49,600.0,7.0,1.99,Excellent,2
83354,2025-11-02 08:13:47,Search Ads,Discount Offer,1,2.38,3.11,184.11,181.73,600.0,7.0,2.38,Excellent,3
83354,2025-11-02 20:18:47,Social Media,New Product Launch,1,2.12,2.59,120.67,118.55,600.0,7.0,2.12,Excellent,4
83355,2025-10-02 07:52:35,Email,New Product Launch,0,0.94,1.08,0.0,-0.94,-100.0,0.0,0.0,Poor,1
83355,2025-10-02 08:51:17,Social Media,Winter Sale,0,1.65,2.04,0.0,-1.65,-99.93,0.0,0.0,Poor,2
83355,2025-10-02 15:11:30,Direct Traffic,No Campaign,1,1.41,1.86,166.47,165.06,600.0,7.0,1.41,Excellent,3
83481,2025-10-02 01:46:49,Display Ads,Winter Sale,1,2.24,2.98,215.58,213.34,600.0,7.0,2.24,Excellent,1
83481,2025-10-02 02:43:05,Search Ads,Retargeting,1,1.21,1.48,93.11,91.9,600.0,7.0,1.21,Excellent,2
83481,2025-10-02 18:56:35,Display Ads,Winter Sale,1,2.38,3.14,111.48,109.1,600.0,7.0,2.38,Excellent,3
83481,2025-11-02 11:29:09,Display Ads,Winter Sale,1,2.22,2.63,209.05,206.83,600.0,7.0,2.22,Excellent,4
83481,2025-11-02 11:46:53,Direct Traffic,No Campaign,0,1.03,1.31,0.0,-1.03,-100.0,0.0,0.0,Poor,5
83481,2025-11-02 17:05:16,Display Ads,Retargeting,1,1.85,2.4,161.26,159.41,600.0,7.0,1.85,Excellent,6
83481,2025-11-02 17:28:48,Display Ads,Retargeting,0,1.51,1.87,0.0,-1.51,-100.0,0.0,0.0,Poor,7
83489,2025-10-02 06:55:49,Search Ads,Discount Offer,0,1.41,1.62,0.0,-1.41,-100.0,0.0,0.0,Poor,1
83489,2025-10-02 23:03:22,Referral,New Product Launch,1,1.07,1.35,145.94,144.87,600.0,7.0,1.07,Excellent,2
83489,2025-11-02 03:14:31,Email,Winter Sale,0,0.78,0.96,0.0,-0.78,-100.0,0.0,0.0,Poor,3
83489,2025-11-02 06:21:33,Search Ads,Discount Offer,0,1.53,2.02,0.0,-1.53,-99.75,0.0,0.0,Poor,4
83489,2025-11-02 14:39:24,Referral,Discount Offer,1,1.03,1.27,94.8,93.77,600.0,7.0,1.03,Excellent,5
83490,2025-11-02 15:55:27,Referral,New Product Launch,0,2.3,2.74,0.0,-2.3,-99.99,0.0,0.0,Poor,1
83578,2025-10-02 03:38:08,Display Ads,Brand Awareness,1,2.33,3.08,149.62,147.29,600.0,7.0,2.33,Excellent,1
83578,2025-10-02 10:30:51,Social Media,Discount Offer,0,2.28,2.98,0.0,-2.28,-99.82,0.0,0.0,Poor,2
83578,2025-10-02 17:59:17,Email,No Campaign,1,0.67,0.85,195.7,195.03,600.0,7.0,0.67,Excellent,3
83578,2025-11-02 13:29:33,Social Media,Discount Offer,1,1.38,1.69,131.84,130.46,600.0,7.0,1.38,Excellent,4
83610,2025-10-02 12:42:20,Direct Traffic,No Campaign,1,1.9,2.25,173.97,172.07,600.0,7.0,1.9,Excellent,1
83615,2025-11-02 07:56:31,Direct Traffic,No Campaign,1,1.94,2.45,154.61,152.67,600.0,7.0,1.94,Excellent,1
83626,2025-10-02 02:19:05,Direct Traffic,No Campaign,0,2.01,2.65,0.0,-2.01,-99.88,0.0,0.0,Poor,1
83626,2025-10-02 21:16:27,Referral,New Product Launch,1,1.56,1.9,203.71,202.15,600.0,7.0,1.56,Excellent,2
83640,2025-10-02 03:47:31,Search Ads,Discount Offer,1,1.62,2.09,200.21,198.59,600.0,7.0,1.62,Excellent,1
83640,2025-10-02 04:11:23,Display Ads,No Campaign,0,1.07,1.34,0.0,-1.07,-99.66,0.0,0.0,Poor,2
83640,2025-11-02 03:56:13,Display Ads,Retargeting,0,1.55,2.05,0.0,-1.55,-99.94,0.0,0.0,Poor,3
83667,2025-10-02 14:20:19,Direct Traffic,No Campaign,1,1.35,1.64,117.79,116.44,600.0,7.0,1.35,Excellent,1
83667,2025-10-02 18:35:56,Direct Traffic,No Campaign,1,1.69,2.02,204.1,202.41,600.0,7.0,1.69,Excellent,2
83673,2025-11-02 01:22:09,Email,Winter Sale,0,1.25,1.47,0.0,-1.25,-99.76,0.0,0.0,Poor,1
83673,2025-11-02 12:16:48,Referral,No Campaign,0,2.09,2.61,0.0,-2.09,-100.0,0.0,0.0,Poor,2
83703,2025-10-02 11:18:11,Search Ads,No Campaign,1,2.15,2.66,141.94,139.79,600.0,7.0,2.15,Excellent,1
83703,2025-11-02 02:50:24,Display Ads,Brand Awareness,1,1.97,2.65,206.77,204.8,600.0,7.0,1.97,Excellent,2
83712,2025-10-02 10:35:14,Email,No Campaign,0,1.07,1.43,0.0,-1.07,-100.0,0.0,0.0,Poor,1
83712,2025-10-02 10:58:36,Direct Traffic,No Campaign,0,2.15,2.72,0.0,-2.15,-99.96,0.0,0.0,Poor,2
83712,2025-10-02 13:54:32,Referral,New Product Launch,1,1.29,1.68,157.36,156.07,600.0,7.0,1.29,Excellent,3
83712,2025-10-02 22:06:18,Display Ads,New Product Launch,0,2.27,2.77,0.0,-2.27,-100.0,0.0,0.0,Poor,4
83712,2025-11-02 15:58:42,Email,Brand Awareness,1,0.68,0.91,137.63,136.95,600.0,7.0,0.68,Excellent,5
83772,2025-10-02 10:38:33,Referral,Discount Offer,0,1.69,2.1,0.0,-1.69,-99.97,0.0,0.0,Poor,1
83785,2025-10-02 22:15:49,Search Ads,Discount Offer,1,1.47,1.75,110.3,108.83,600.0,7.0,1.47,Excellent,1
83785,2025-11-02 06:56:00,Display Ads,Discount Offer,0,1.15,1.48,0.0,-1.15,-100.0,0.0,0.0,Poor,2
83785,2025-11-02 08:14:00,Referral,New Product Launch,1,1.46,1.78,117.46,116.0,600.0,7.0,1.46,Excellent,3
83785,2025-11-02 13:07:07,Email,Brand Awareness,0,1.49,1.83,0.0,-1.49,-99.98,0.0,0.0,Poor,4
83785,2025-11-02 14:55:32,Display Ads,No Campaign,0,2.31,2.95,0.0,-2.31,-100.0,0.0,0.0,Poor,5
83798,2025-10-02 21:22:13,Search Ads,Winter Sale,0,1.48,1.9,0.0,-1.48,-100.0,0.0,0.0,Poor,1
83798,2025-11-02 04:41:09,Direct Traffic,No Campaign,1,1.73,2.18,190.56,188.83,600.0,7.0,1.73,Excellent,2
83798,2025-11-02 18:12:59,Social Media,Discount Offer,0,2.21,2.56,0.0,-2.21,-99.94,0.0,0.0,Poor,3
83871,2025-10-02 03:58:35,Search Ads,New Product Launch,0,1.35,1.63,0.0,-1.35,-99.65,0.0,0.0,Poor,1
83878,2025-11-02 04:26:06,Social Media,Discount Offer,0,1.85,2.29,0.0,-1.85,-100.0,0.0,0.0,Poor,1
83878,2025-11-02 19:21:02,Direct Traffic,No Campaign,0,2.18,2.84,0.0,-2.18,-100.0,0.0,0.0,Poor,2
83881,2025-10-02 03:50:32,Email,Winter Sale,0,0.99,1.14,0.0,-0.99,-100.0,0.0,0.0,Poor,1
83881,2025-10-02 05:09:55,Referral,Winter Sale,1,2.35,2.85,146.49,144.14,600.0,7.0,2.35,Excellent,2
83881,2025-10-02 13:50:48,Email,New Product Launch,0,1.02,1.19,0.0,-1.02,-99.7,0.0,0.0,Poor,3
83881,2025-11-02 17:55:04,Email,Discount Offer,1,0.63,0.82,169.76,169.13,600.0,7.0,0.63,Excellent,4
83912,2025-10-02 10:38:00,Display Ads,Winter Sale,0,1.14,1.48,0.0,-1.14,-99.8,0.0,0.0,Poor,1
83912,2025-11-02 06:49:24,Display Ads,No Campaign,1,1.89,2.21,207.41,205.52,600.0,7.0,1.89,Excellent,2
83919,2025-10-02 00:50:56,Email,Discount Offer,1,1.38,1.86,204.43,203.05,600.0,7.0,1.38,Excellent,1
83919,2025-10-02 14:54:18,Referral,Discount Offer,0,2.23,2.64,0.0,-2.23,-99.88,0.0,0.0,Poor,2
83919,2025-11-02 09:59:32,Email,New Product Launch,0,1.02,1.31,0.0,-1.02,-99.92,0.0,0.0,Poor,3
83923,2025-10-02 14:50:20,Email,Discount Offer,1,1.12,1.34,190.49,189.37,600.0,7.0,1.12,Excellent,1
83923,2025-11-02 07:03:35,Display Ads,Retargeting,1,1.05,1.3,212.0,210.95,600.0,7.0,1.05,Excellent,2
83923,2025-11-02 11:29:19,Referral,Winter Sale,1,1.25,1.5,100.08,98.83,600.0,7.0,1.25,Excellent,3
83947,2025-10-02 11:42:36,Display Ads,New Product Launch,1,1.28,1.48,122.08,120.8,600.0,7.0,1.28,Excellent,1
83947,2025-11-02 09:06:36,Direct Traffic,No Campaign,1,1.68,2.21,108.73,107.05,600.0,7.0,1.68,Excellent,2
83952,2025-10-02 10:36:20,Direct Traffic,No Campaign,1,1.57,2.03,142.63,141.06,600.0,7.0,1.57,Excellent,1
83952,2025-11-02 12:50:44,Email,New Product Launch,1,0.84,1.06,212.29,211.45,600.0,7.0,0.84,Excellent,2
83962,2025-10-02 06:40:15,Search Ads,No Campaign,0,1.29,1.66,0.0,-1.29,-100.0,0.0,0.0,Poor,1
83962,2025-10-02 12:39:59,Email,Brand Awareness,0,1.18,1.47,0.0,-1.18,-99.84,0.0,0.0,Poor,2
83962,2025-10-02 13:41:35,Display Ads,Brand Awareness,0,1.93,2.46,0.0,-1.93,-100.0,0.0,0.0,Poor,3
83962,2025-10-02 23:58:42,Email,No Campaign,0,1.48,1.8,0.0,-1.48,-100.0,0.0,0.0,Poor,4
83965,2025-10-02 11:02:52,Referral,Retargeting,1,2.19,2.61,218.51,216.32,600.0,7.0,2.19,Excellent,1
83965,2025-10-02 12:36:10,Direct Traffic,No Campaign,0,1.63,2.17,0.0,-1.63,-99.77,0.0,0.0,Poor,2
83965,2025-10-02 17:59:41,Direct Traffic,No Campaign,1,2.0,2.31,171.0,169.0,600.0,7.0,2.0,Excellent,3
83965,2025-11-02 17:40:28,Direct Traffic,No Campaign,0,2.19,2.79,0.0,-2.19,-99.95,0.0,0.0,Poor,4
83965,2025-11-02 17:53:45,Direct Traffic,No Campaign,1,1.72,2.29,121.88,120.16,600.0,7.0,1.72,Excellent,5
83991,2025-10-02 22:27:31,Email,Winter Sale,0,0.71,0.94,0.0,-0.71,-99.82,0.0,0.0,Poor,1
83991,2025-11-02 06:06:24,Social Media,No Campaign,1,1.44,1.72,155.8,154.36,600.0,7.0,1.44,Excellent,2
83991,2025-11-02 06:55:17,Email,No Campaign,1,0.69,0.85,177.14,176.45,600.0,7.0,0.69,Excellent,3
83991,2025-11-02 23:45:09,Search Ads,Retargeting,1,1.31,1.64,214.49,213.18,600.0,7.0,1.31,Excellent,4
83993,2025-10-02 05:43:01,Search Ads,Brand Awareness,0,2.45,3.08,0.0,-2.45,-99.98,0.0,0.0,Poor,1
83993,2025-10-02 23:50:16,Display Ads,No Campaign,0,1.52,1.87,0.0,-1.52,-100.0,0.0,0.0,Poor,2
84041,2025-10-02 05:19:42,Search Ads,No Campaign,0,2.43,2.8,0.0,-2.43,-100.0,0.0,0.0,Poor,1
84041,2025-10-02 15:01:33,Social Media,No Campaign,1,2.35,2.74,143.54,141.19,600.0,7.0,2.35,Excellent,2
84041,2025-10-02 17:19:04,Direct Traffic,No Campaign,0,2.05,2.65,0.0,-2.05,-99.93,0.0,0.0,Poor,3
84041,2025-10-02 21:37:41,Referral,Brand Awareness,1,2.0,2.35,172.85,170.85,600.0,7.0,2.0,Excellent,4
84041,2025-11-02 02:15:02,Direct Traffic,No Campaign,1,2.27,3.05,167.15,164.88,600.0,7.0,2.27,Excellent,5
84041,2025-11-02 04:05:43,Social Media,Retargeting,0,2.49,2.92,0.0,-2.49,-99.94,0.0,0.0,Poor,6
84041,2025-11-02 14:35:10,Referral,New Product Launch,0,2.03,2.64,0.0,-2.03,-100.0,0.0,0.0,Poor,7
84041,2025-11-02 21:19:44,Search Ads,Winter Sale,1,1.61,1.98,140.16,138.55,600.0,7.0,1.61,Excellent,8
84060,2025-10-02 03:20:46,Email,Winter Sale,1,0.79,0.98,182.03,181.24,600.0,7.0,0.79,Excellent,1
84060,2025-10-02 09:37:01,Direct Traffic,No Campaign,1,2.47,3.12,137.07,134.6,600.0,7.0,2.47,Excellent,2
84060,2025-11-02 03:57:30,Search Ads,Brand Awareness,0,1.58,2.05,0.0,-1.58,-100.0,0.0,0.0,Poor,3
84060,2025-11-02 08:49:12,Email,Brand Awareness,1,1.43,1.83,131.83,130.4,600.0,7.0,1.43,Excellent,4
84060,2025-11-02 16:49:46,Referral,No Campaign,0,2.25,2.91,0.0,-2.25,-100.0,0.0,0.0,Poor,5
84060,2025-11-02 17:31:42,Social Media,No Campaign,1,2.22,2.59,105.85,103.63,600.0,7.0,2.22,Excellent,6
84060,2025-11-02 22:38:57,Referral,Discount Offer,1,1.22,1.43,142.67,141.45,600.0,7.0,1.22,Excellent,7
84189,2025-11-02 19:44:48,Direct Traffic,No Campaign,1,2.06,2.45,170.23,168.17,600.0,7.0,2.06,Excellent,1
84196,2025-11-02 10:41:09,Search Ads,Discount Offer,1,1.88,2.29,199.53,197.65,600.0,7.0,1.88,Excellent,1
84196,2025-11-02 15:46:45,Referral,No Campaign,0,2.22,2.91,0.0,-2.22,-99.78,0.0,0.0,Poor,2
84203,2025-10-02 15:50:49,Display Ads,No Campaign,0,1.15,1.41,0.0,-1.15,-99.89,0.0,0.0,Poor,1
84203,2025-10-02 17:54:22,Social Media,No Campaign,1,2.19,2.85,128.83,126.64,600.0,7.0,2.19,Excellent,2
84203,2025-10-02 18:23:44,Direct Traffic,No Campaign,1,1.48,1.73,195.07,193.59,600.0,7.0,1.48,Excellent,3
84203,2025-11-02 19:25:49,Search Ads,Winter Sale,1,1.94,2.52,149.0,147.06,600.0,7.0,1.94,Excellent,4
84281,2025-11-02 23:18:48,Direct Traffic,No Campaign,0,1.86,2.28,0.0,-1.86,-99.99,0.0,0.0,Poor,1
84325,2025-10-02 18:00:05,Social Media,Winter Sale,1,2.21,2.98,233.53,231.32,600.0,7.0,2.21,Excellent,1
84395,2025-10-02 22:21:15,Social Media,Brand Awareness,0,1.96,2.37,0.0,-1.96,-99.97,0.0,0.0,Poor,1
84395,2025-11-02 03:56:10,Referral,Retargeting,1,2.48,3.14,125.35,122.87,600.0,7.0,2.48,Excellent,2
84413,2025-10-02 13:21:35,Direct Traffic,No Campaign,1,1.96,2.65,171.81,169.85,600.0,7.0,1.96,Excellent,1
84413,2025-11-02 02:56:35,Display Ads,Brand Awareness,0,2.3,2.89,0.0,-2.3,-99.94,0.0,0.0,Poor,2
84413,2025-11-02 09:52:44,Display Ads,Brand Awareness,0,1.34,1.7,0.0,-1.34,-100.0,0.0,0.0,Poor,3
84470,2025-10-02 02:16:42,Social Media,Discount Offer,1,1.96,2.62,113.13,111.17,600.0,7.0,1.96,Excellent,1
84470,2025-11-02 10:55:02,Direct Traffic,No Campaign,0,1.96,2.3,0.0,-1.96,-99.86,0.0,0.0,Poor,2
84492,2025-10-02 15:08:02,Referral,New Product Launch,0,1.08,1.32,0.0,-1.08,-99.62,0.0,0.0,Poor,1
84492,2025-10-02 18:40:56,Search Ads,No Campaign,0,2.37,2.89,0.0,-2.37,-100.0,0.0,0.0,Poor,2
84492,2025-10-02 20:25:33,Email,Brand Awareness,1,1.46,1.87,213.48,212.02,600.0,7.0,1.46,Excellent,3
84492,2025-11-02 15:19:26,Display Ads,Retargeting,0,1.97,2.63,0.0,-1.97,-100.0,0.0,0.0,Poor,4
84501,2025-11-02 14:47:18,Email,Discount Offer,1,1.45,1.84,192.86,191.41,600.0,7.0,1.45,Excellent,1
84512,2025-10-02 08:42:03,Email,New Product Launch,0,1.11,1.41,0.0,-1.11,-100.0,0.0,0.0,Poor,1
84512,2025-11-02 09:43:04,Search Ads,Retargeting,0,1.14,1.34,0.0,-1.14,-100.0,0.0,0.0,Poor,2
84512,2025-11-02 12:59:13,Direct Traffic,No Campaign,1,2.16,2.84,189.8,187.64,600.0,7.0,2.16,Excellent,3
84567,2025-10-02 02:53:01,Display Ads,Retargeting,1,1.55,1.91,175.45,173.9,600.0,7.0,1.55,Excellent,1
84567,2025-10-02 07:29:26,Referral,New Product Launch,1,1.33,1.63,177.4,176.07,600.0,7.0,1.33,Excellent,2
84567,2025-10-02 09:00:34,Referral,Winter Sale,1,2.27,2.75,118.5,116.23,600.0,7.0,2.27,Excellent,3
84567,2025-10-02 14:36:54,Referral,No Campaign,1,1.01,1.25,104.79,103.78,600.0,7.0,1.01,Excellent,4
84567,2025-11-02 00:59:15,Referral,New Product Launch,0,1.06,1.42,0.0,-1.06,-100.0,0.0,0.0,Poor,5
84567,2025-11-02 05:13:31,Direct Traffic,No Campaign,0,1.8,2.14,0.0,-1.8,-100.0,0.0,0.0,Poor,6
84567,2025-11-02 05:20:34,Display Ads,Winter Sale,1,1.46,1.86,194.0,192.54,600.0,7.0,1.46,Excellent,7
84567,2025-11-02 18:12:48,Email,Brand Awareness,0,1.03,1.24,0.0,-1.03,-100.0,0.0,0.0,Poor,8
84690,2025-10-02 19:23:20,Direct Traffic,No Campaign,1,2.02,2.41,145.2,143.18,600.0,7.0,2.02,Excellent,1
84690,2025-11-02 01:49:20,Direct Traffic,No Campaign,1,1.01,1.2,124.11,123.1,600.0,7.0,1.01,Excellent,2
84690,2025-11-02 11:53:30,Direct Traffic,No Campaign,1,2.43,2.94,200.09,197.66,600.0,7.0,2.43,Excellent,3
84690,2025-11-02 13:08:24,Direct Traffic,No Campaign,0,2.14,2.75,0.0,-2.14,-100.0,0.0,0.0,Poor,4
84690,2025-11-02 15:52:23,Referral,Retargeting,1,2.27,2.71,169.86,167.59,600.0,7.0,2.27,Excellent,5
84693,2025-11-02 03:18:14,Referral,New Product Launch,1,1.27,1.61,168.57,167.3,600.0,7.0,1.27,Excellent,1
84693,2025-11-02 05:21:35,Referral,New Product Launch,1,2.36,2.72,142.6,140.24,600.0,7.0,2.36,Excellent,2
84693,2025-11-02 16:04:25,Direct Traffic,No Campaign,1,1.95,2.49,136.85,134.9,600.0,7.0,1.95,Excellent,3
84693,2025-11-02 19:05:58,Search Ads,Discount Offer,1,1.03,1.26,205.1,204.07,600.0,7.0,1.03,Excellent,4
84693,2025-11-02 22:16:26,Email,New Product Launch,1,1.29,1.64,211.2,209.91,600.0,7.0,1.29,Excellent,5
84693,2025-11-02 22:52:37,Display Ads,Discount Offer,1,1.49,2.01,127.28,125.79,600.0,7.0,1.49,Excellent,6
84745,2025-10-02 01:43:33,Referral,Brand Awareness,0,2.01,2.32,0.0,-2.01,-99.92,0.0,0.0,Poor,1
84773,2025-11-02 02:44:03,Display Ads,Retargeting,0,2.09,2.41,0.0,-2.09,-100.0,0.0,0.0,Poor,1
84828,2025-10-02 02:34:07,Display Ads,No Campaign,0,1.98,2.5,0.0,-1.98,-99.78,0.0,0.0,Poor,1
84828,2025-10-02 12:38:10,Social Media,Discount Offer,1,1.83,2.2,207.24,205.41,600.0,7.0,1.83,Excellent,2
84828,2025-11-02 14:43:21,Search Ads,New Product Launch,1,2.16,2.49,186.64,184.48,600.0,7.0,2.16,Excellent,3
84828,2025-11-02 15:56:04,Referral,Winter Sale,0,1.48,1.95,0.0,-1.48,-100.0,0.0,0.0,Poor,4
84828,2025-11-02 16:27:07,Social Media,Discount Offer,1,1.81,2.3,109.24,107.43,600.0,7.0,1.81,Excellent,5
84915,2025-10-02 01:17:51,Email,No Campaign,0,1.36,1.61,0.0,-1.36,-100.0,0.0,0.0,Poor,1
84915,2025-11-02 04:41:10,Display Ads,Discount Offer,1,1.75,2.06,192.66,190.91,600.0,7.0,1.75,Excellent,2
84925,2025-10-02 02:20:38,Email,No Campaign,1,0.63,0.82,157.12,156.49,600.0,7.0,0.63,Excellent,1
84925,2025-10-02 23:00:46,Social Media,No Campaign,0,2.33,3.11,0.0,-2.33,-99.92,0.0,0.0,Poor,2
84925,2025-11-02 00:25:58,Email,No Campaign,1,0.69,0.81,212.42,211.73,600.0,7.0,0.69,Excellent,3
84925,2025-11-02 00:26:22,Search Ads,No Campaign,0,2.28,2.86,0.0,-2.28,-100.0,0.0,0.0,Poor,4
84928,2025-10-02 09:46:48,Direct Traffic,No Campaign,1,1.04,1.37,180.75,179.71,600.0,7.0,1.04,Excellent,1
84928,2025-10-02 10:10:42,Referral,Discount Offer,0,2.15,2.48,0.0,-2.15,-99.97,0.0,0.0,Poor,2
84928,2025-10-02 14:46:30,Direct Traffic,No Campaign,1,1.61,2.11,106.15,104.54,600.0,7.0,1.61,Excellent,3
85022,2025-10-02 23:15:58,Social Media,Winter Sale,1,1.81,2.39,222.18,220.37,600.0,7.0,1.81,Excellent,1
85022,2025-11-02 22:22:43,Direct Traffic,No Campaign,0,2.06,2.74,0.0,-2.06,-100.0,0.0,0.0,Poor,2
85046,2025-10-02 04:51:41,Display Ads,Brand Awareness,1,2.38,3.0,188.38,186.0,600.0,7.0,2.38,Excellent,1
85046,2025-10-02 08:30:35,Referral,No Campaign,1,1.56,1.92,118.39,116.83,600.0,7.0,1.56,Excellent,2
85046,2025-10-02 10:13:30,Direct Traffic,No Campaign,1,1.04,1.41,169.99,168.95,600.0,7.0,1.04,Excellent,3
85049,2025-10-02 02:05:16,Display Ads,New Product Launch,1,1.83,2.31,105.24,103.41,600.0,7.0,1.83,Excellent,1
85049,2025-10-02 15:54:07,Referral,Retargeting,0,1.35,1.72,0.0,-1.35,-99.7,0.0,0.0,Poor,2
85049,2025-10-02 21:29:27,Direct Traffic,No Campaign,0,1.51,2.01,0.0,-1.51,-100.0,0.0,0.0,Poor,3
85049,2025-11-02 04:51:15,Social Media,Retargeting,1,1.39,1.76,229.33,227.94,600.0,7.0,1.39,Excellent,4
85049,2025-11-02 08:48:09,Direct Traffic,No Campaign,0,2.27,2.75,0.0,-2.27,-99.85,0.0,0.0,Poor,5
85049,2025-11-02 19:48:08,Email,Brand Awareness,1,1.27,1.57,175.72,174.45,600.0,7.0,1.27,Excellent,6
85049,2025-11-02 21:08:34,Search Ads,Brand Awareness,0,1.35,1.78,0.0,-1.35,-99.83,0.0,0.0,Poor,7
85152,2025-11-02 11:14:47,Search Ads,Winter Sale,0,1.94,2.57,0.0,-1.94,-100.0,0.0,0.0,Poor,1
85152,2025-11-02 11:53:28,Social Media,New Product Launch,1,2.42,2.9,188.2,185.78,600.0,7.0,2.42,Excellent,2
85152,2025-11-02 14:22:47,Email,No Campaign,0,0.84,1.12,0.0,-0.84,-100.0,0.0,0.0,Poor,3
85197,2025-10-02 09:25:31,Social Media,Brand Awareness,1,1.7,2.29,164.51,162.81,600.0,7.0,1.7,Excellent,1
85197,2025-11-02 08:05:24,Email,New Product Launch,1,1.07,1.31,183.28,182.21,600.0,7.0,1.07,Excellent,2
85197,2025-11-02 13:43:59,Direct Traffic,No Campaign,0,2.0,2.36,0.0,-2.0,-99.77,0.0,0.0,Poor,3
85197,2025-11-02 20:29:26,Email,Brand Awareness,1,1.09,1.37,123.37,122.28,600.0,7.0,1.09,Excellent,4
85277,2025-11-02 13:15:06,Display Ads,Winter Sale,1,2.43,3.05,168.94,166.51,600.0,7.0,2.43,Excellent,1
85309,2025-11-02 01:03:17,Email,Winter Sale,0,0.76,0.99,0.0,-0.76,-99.59,0.0,0.0,Poor,1
85309,2025-11-02 06:53:05,Referral,Discount Offer,1,1.39,1.87,181.12,179.73,600.0,7.0,1.39,Excellent,2
85309,2025-11-02 19:50:21,Social Media,Discount Offer,0,1.25,1.49,0.0,-1.25,-99.93,0.0,0.0,Poor,3
85309,2025-11-02 20:30:24,Email,Winter Sale,1,1.09,1.34,206.1,205.01,600.0,7.0,1.09,Excellent,4
85343,2025-10-02 07:11:59,Referral,New Product Launch,0,1.23,1.54,0.0,-1.23,-99.87,0.0,0.0,Poor,1
85343,2025-10-02 07:45:27,Email,Brand Awareness,1,0.72,0.9,144.42,143.7,600.0,7.0,0.72,Excellent,2
85343,2025-10-02 20:56:14,Direct Traffic,No Campaign,1,1.38,1.81,102.13,100.75,600.0,7.0,1.38,Excellent,3
85343,2025-11-02 16:13:03,Direct Traffic,No Campaign,1,2.29,3.02,175.05,172.76,600.0,7.0,2.29,Excellent,4
85343,2025-11-02 21:04:46,Search Ads,No Campaign,0,2.04,2.51,0.0,-2.04,-99.8,0.0,0.0,Poor,5
85375,2025-10-02 05:24:18,Display Ads,Brand Awareness,1,1.28,1.65,132.83,131.55,600.0,7.0,1.28,Excellent,1
85375,2025-11-02 19:23:12,Search Ads,No Campaign,0,2.45,3.24,0.0,-2.45,-99.99,0.0,0.0,Poor,2
85419,2025-10-02 00:49:43,Email,Winter Sale,0,0.92,1.15,0.0,-0.92,-100.0,0.0,0.0,Poor,1
85419,2025-10-02 04:14:10,Display Ads,Brand Awareness,1,1.1,1.31,122.18,121.08,600.0,7.0,1.1,Excellent,2
85419,2025-10-02 09:27:28,Direct Traffic,No Campaign,0,1.01,1.26,0.0,-1.01,-100.0,0.0,0.0,Poor,3
85419,2025-10-02 15:23:33,Search Ads,Discount Offer,0,1.14,1.36,0.0,-1.14,-100.0,0.0,0.0,Poor,4
85419,2025-11-02 04:27:26,Direct Traffic,No Campaign,1,1.76,2.25,193.86,192.1,600.0,7.0,1.76,Excellent,5
85419,2025-11-02 10:23:17,Display Ads,Brand Awareness,0,2.01,2.68,0.0,-2.01,-99.85,0.0,0.0,Poor,6
85419,2025-11-02 16:22:44,Display Ads,New Product Launch,1,1.57,1.85,180.21,178.64,600.0,7.0,1.57,Excellent,7
85419,2025-11-02 18:49:49,Social Media,Brand Awareness,0,2.49,3.02,0.0,-2.49,-100.0,0.0,0.0,Poor,8
85419,2025-11-02 22:24:31,Direct Traffic,No Campaign,1,2.49,3.11,108.41,105.92,600.0,7.0,2.49,Excellent,9
85422,2025-10-02 12:08:06,Search Ads,No Campaign,1,1.55,1.87,194.14,192.59,600.0,7.0,1.55,Excellent,1
85422,2025-11-02 10:53:40,Email,New Product Launch,0,1.32,1.7,0.0,-1.32,-99.77,0.0,0.0,Poor,2
85422,2025-11-02 11:31:52,Search Ads,Retargeting,0,1.31,1.67,0.0,-1.31,-100.0,0.0,0.0,Poor,3
85426,2025-10-02 00:19:13,Email,Winter Sale,0,0.77,0.95,0.0,-0.77,-99.96,0.0,0.0,Poor,1
85426,2025-10-02 02:54:06,Search Ads,Brand Awareness,1,1.83,2.26,144.97,143.14,600.0,7.0,1.83,Excellent,2
85426,2025-10-02 04:25:09,Direct Traffic,No Campaign,0,1.72,2.15,0.0,-1.72,-100.0,0.0,0.0,Poor,3
85426,2025-11-02 04:37:39,Social Media,New Product Launch,0,2.25,2.78,0.0,-2.25,-100.0,0.0,0.0,Poor,4
85426,2025-11-02 08:25:24,Direct Traffic,No Campaign,0,1.08,1.38,0.0,-1.08,-100.0,0.0,0.0,Poor,5
85426,2025-11-02 10:21:51,Display Ads,New Product Launch,0,1.56,1.86,0.0,-1.56,-100.0,0.0,0.0,Poor,6
